"Delivery Address ID","Delivery Address","Consignment Reference","Sale Order Reference","Sale Order Date added","Delivery Run Date","Date Delivered","Delivery Run",Quantity,Pallets,Spaces,"Cubic (m³)","Weight (kg)","Product Code","Product Name","Product Type","Expiry date","Unit of Measure","Order Qty","Ship Qty"
21356,"Petbarn Kedron, , 561 Gympie Rd, KEDRON, , ",TOR435855,TOR435855,"2025-05-12 06:10:34",2025-05-14,"2025-05-14 15:11:57","METRO 1",25,0,0,0.453,243.628,145660,"Prime 100 - Puppy - SALMON & TAPIOCA 2KG","Chiller 0C to +4C",2025-08-12,EA,3,3
21356,"Petbarn Kedron, , 561 Gympie Rd, KEDRON, , ",TOR435855,TOR435855,"2025-05-12 06:10:34",2025-05-14,"2025-05-14 15:11:57","METRO 1",25,0,0,0.453,243.628,145812,"Barf - Dog - MEDALLIONS ROO 1KG","Frozen -18C to -20C",2027-04-10,EA,1,1
21356,"Petbarn Kedron, , 561 Gympie Rd, KEDRON, , ",TOR435855,TOR435855,"2025-05-12 06:10:34",2025-05-14,"2025-05-14 15:11:57","METRO 1",25,0,0,0.453,243.628,145813,"Barf - Dog - MEDALLIONS COMBO 1KG","Frozen -18C to -20C",2027-03-27,EA,1,1
21356,"Petbarn Kedron, , 561 Gympie Rd, KEDRON, , ",TOR435855,TOR435855,"2025-05-12 06:10:34",2025-05-14,"2025-05-14 15:11:57","METRO 1",25,0,0,0.453,243.628,146868,"Savour Life - Dog - COMBO 2.72KG","Frozen -18C to -20C",2026-04-05,EA,1,1
21356,"Petbarn Kedron, , 561 Gympie Rd, KEDRON, , ",TOR435855,TOR435855,"2025-05-12 06:10:34",2025-05-14,"2025-05-14 15:11:57","METRO 1",25,0,0,0.453,243.628,146870,"Prime 100 - Dog - BEEF & CARROT 2KG","Chiller 0C to +4C",2025-08-14,EA,1,1
21356,"Petbarn Kedron, , 561 Gympie Rd, KEDRON, , ",TOR435855,TOR435855,"2025-05-12 06:10:34",2025-05-14,"2025-05-14 15:11:57","METRO 1",25,0,0,0.453,243.628,147183,"L&B - Dog - CHICKEN 3KG","Chiller 0C to +4C",2025-08-07,EA,1,1
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,19776,"Barf - Dog - BEEF 2.72KG","Frozen -18C to -20C",2027-04-04,EA,1,1
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,19782,"Barf - Dog - ROO 2.72KG","Frozen -18C to -20C",2027-04-03,EA,2,2
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,507515,"Prime 100 - Dog - ROO & POTATO 2KG","Chiller 0C to +4C",2025-08-22,EA,8,8
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,133076,"Prime 100 - Dog - ROO & PUMPKIN 2KG","Chiller 0C to +4C",2025-08-28,EA,24,24
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,133077,"Prime 100 - Dog - CHICKEN & BROWN RICE 2KG","Chiller 0C to +4C",2025-08-08,EA,8,8
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,134909,"Prime 100 - Dog - ROO & PUMPKIN 800G","Chiller 0C to +4C",2025-08-21,EA,2,2
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,135918,"Prime 100 - Dog - SALMON & TAPIOCA 2KG","Chiller 0C to +4C",2025-08-15,EA,8,8
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,135919,"Prime 100 - Dog - TURKEY & FLAXSEED 2KG","Chiller 0C to +4C",2025-08-13,EA,8,8
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,501054,"Big Dog - Dog - ROO 3KG","Frozen -18C to -20C",2027-06-03,EA,4,4
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,501056,"Big Dog - Dog - BEEF 3KG","Frozen -18C to -20C",2027-05-12,EA,8,8
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,501058,"Big Dog - Dog - COMBO 3KG","Frozen -18C to -20C",2027-05-14,EA,4,4
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,132584,"Big Dog - Dog - SENSITIVE 3KG","Frozen -18C to -20C",2027-05-14,EA,8,8
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,138284,"Big Dog - Dog - TASSIE SALMON 3KG","Frozen -18C to -20C",2027-05-15,EA,4,4
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,138474,"Prime 100 - Dog - WILD BOAR 2KG","Chiller 0C to +4C",2025-08-12,EA,12,12
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,138456,"L&B - Dog - ROO & VEG 2KG","Chiller 0C to +4C",2025-08-08,EA,2,2
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,140218,"Pets Deli - Dog - ROO MINCE 400G x 5","Chiller 0C to +4C",2025-06-07,EA,1,1
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,140923,"Nosh - Dog - CHICKEN 500G x 7","Frozen -18C to -20C",2026-03-19,EA,2,2
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,142846,"Prime 100 - Puppy - SALMON & TAPIOCA 1KG","Chiller 0C to +4C",2025-07-29,EA,2,2
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,142847,"Prime 100 - Puppy - TURKEY & FLAXSEED 1KG","Chiller 0C to +4C",2025-08-09,EA,4,4
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,142924,"Prime 100 - Dog - RAW ROO 1.7KG","Frozen -18C to -20C",2025-09-05,EA,3,3
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,142926,"Prime 100 - Dog - RAW DUCK 1.7KG","Frozen -18C to -20C",2025-09-12,EA,3,3
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,142928,"Prime 100 - Puppy - RAW CHICKEN 1.7KG","Frozen -18C to -20C",2025-09-19,EA,2,2
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,3219209,"Prime 100 - Dog - DUCK & SWEET POTATO 2KG","Chiller 0C to +4C",2025-08-09,EA,1,1
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,143807,"Savour Life - Dog - CHICKEN 2.72KG","Frozen -18C to -20C",2026-04-28,EA,1,1
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,143808,"Savour Life - Dog - ROO 2.72KG","Frozen -18C to -20C",2026-04-21,EA,1,1
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,143809,"Savour Life - Dog - SALMON 2.72KG","Frozen -18C to -20C",2026-05-16,EA,4,4
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,146259,"Nosh - Dog - VARIETY PACK 500G x 7","Frozen -18C to -20C",2026-04-09,EA,2,2
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,145660,"Prime 100 - Puppy - SALMON & TAPIOCA 2KG","Chiller 0C to +4C",2025-08-12,EA,2,2
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,145813,"Barf - Dog - MEDALLIONS COMBO 1KG","Frozen -18C to -20C",2027-05-05,EA,1,1
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,146762,"L&B - Dog - BEEF MEATBALL 750G","Chiller 0C to +4C",2025-06-14,EA,1,1
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,146868,"Savour Life - Dog - COMBO 2.72KG","Frozen -18C to -20C",2026-04-05,EA,4,4
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,146870,"Prime 100 - Dog - BEEF & CARROT 2KG","Chiller 0C to +4C",2025-08-14,EA,8,8
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,147183,"L&B - Dog - CHICKEN 3KG","Chiller 0C to +4C",2025-08-07,EA,1,1
1855,"Petbarn Burleigh Waters, Store Manager, Treetops Plaza,9 Classic Way, BURLEIGH WATERS, BURLEIGH WATERS, ",TOR435856,TOR435856,"2025-05-12 06:13:04",2025-05-14,"2025-05-14 14:15:43","GOLD COAST",30,0,0,0.517,334.556,147184,"L&B - Dog - BEEF 3KG","Chiller 0C to +4C",2025-08-07,EA,1,1
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,19776,"Barf - Dog - BEEF 2.72KG","Frozen -18C to -20C",2027-04-04,EA,4,4
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,19777,"Barf - Dog - COMBO 2.72KG","Frozen -18C to -20C",2027-04-04,EA,1,1
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,19773,"Barf - Dog - CHICKEN 2.72KG","Frozen -18C to -20C",2027-04-29,EA,4,4
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,19782,"Barf - Dog - ROO 2.72KG","Frozen -18C to -20C",2027-04-03,EA,4,4
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,507515,"Prime 100 - Dog - ROO & POTATO 2KG","Chiller 0C to +4C",2025-08-22,EA,3,3
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,133076,"Prime 100 - Dog - ROO & PUMPKIN 2KG","Chiller 0C to +4C",2025-08-28,EA,24,24
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,133078,"Prime 100 - Dog - LAMB & ROSEMARY 2KG","Chiller 0C to +4C",2025-08-05,EA,5,5
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,134908,"Prime 100 - Dog - TURKEY & FLAXSEED 800G","Chiller 0C to +4C",2025-08-27,EA,5,5
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,134909,"Prime 100 - Dog - ROO & PUMPKIN 800G","Chiller 0C to +4C",2025-08-21,EA,10,10
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,135918,"Prime 100 - Dog - SALMON & TAPIOCA 2KG","Chiller 0C to +4C",2025-08-15,EA,8,8
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,135919,"Prime 100 - Dog - TURKEY & FLAXSEED 2KG","Chiller 0C to +4C",2025-08-13,EA,8,8
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,135928,"L&B - Puppy - SMALL CHICKEN & VEG 1.5KG","Frozen -18C to -20C",2026-10-07,EA,4,4
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,3217931,"L&B - Dog - COMBO 2.72KG","Frozen -18C to -20C",2026-10-02,EA,4,4
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,138458,"L&B - Puppy - LARGE CHICKEN & VEG 2KG","Chiller 0C to +4C",2025-07-31,EA,1,1
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,140870,"Paringa - Cat - CHICKEN & ROO 85G x 8","Chiller 0C to +4C",2025-06-15,EA,1,1
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,140872,"Paringa - Dog - FRESH ROO MINCE 1KG","Chiller 0C to +4C",2025-06-12,EA,6,6
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,140873,"Paringa - Dog - FRESH BEEF & ROO MINCE 1KG","Chiller 0C to +4C",2025-06-12,EA,2,2
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,140923,"Nosh - Dog - CHICKEN 500G x 7","Frozen -18C to -20C",2026-03-19,EA,2,2
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,142846,"Prime 100 - Puppy - SALMON & TAPIOCA 1KG","Chiller 0C to +4C",2025-07-29,EA,2,2
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,142924,"Prime 100 - Dog - RAW ROO 1.7KG","Frozen -18C to -20C",2025-09-05,EA,4,4
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,142925,"Prime 100 - Dog - RAW LAMB 1.7KG","Frozen -18C to -20C",2025-09-06,EA,4,4
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,142926,"Prime 100 - Dog - RAW DUCK 1.7KG","Frozen -18C to -20C",2025-09-12,EA,4,4
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,3219209,"Prime 100 - Dog - DUCK & SWEET POTATO 2KG","Chiller 0C to +4C",2025-08-09,EA,8,8
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,143807,"Savour Life - Dog - CHICKEN 2.72KG","Frozen -18C to -20C",2026-04-28,EA,1,1
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,146258,"Nosh - Dog - LAMB 500G x 7","Frozen -18C to -20C",2026-04-16,EA,1,1
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,145659,"Prime 100 - Puppy - TURKEY & FLAXSEED 2KG","Chiller 0C to +4C",2025-08-13,EA,3,3
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,145660,"Prime 100 - Puppy - SALMON & TAPIOCA 2KG","Chiller 0C to +4C",2025-08-12,EA,1,1
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,145812,"Barf - Dog - MEDALLIONS ROO 1KG","Frozen -18C to -20C",2027-04-10,EA,1,1
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,145813,"Barf - Dog - MEDALLIONS COMBO 1KG","Frozen -18C to -20C",2027-03-27,EA,4,4
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,145865,"L&B - Dog - BEEF 2.72KG","Frozen -18C to -20C",2026-10-08,EA,4,4
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,146762,"L&B - Dog - BEEF MEATBALL 750G","Chiller 0C to +4C",2025-06-14,EA,2,2
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,146763,"L&B - Dog - CHICKEN MEATBALL 750G","Chiller 0C to +4C",2025-06-14,EA,3,3
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,146867,"Savour Life - Dog - BEEF 2.72KG","Frozen -18C to -20C",2026-04-28,EA,1,1
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,146870,"Prime 100 - Dog - BEEF & CARROT 2KG","Chiller 0C to +4C",2025-08-14,EA,8,8
24825,"Petbarn Victoria Point, , 349-369 Colburn Ave, VICTORIA POINT, , ",TOR435857,TOR435857,"2025-05-12 06:11:53",2025-05-14,"2025-05-14 15:01:43",BAYSIDE,28,0,0,0.494,273.573,147185,"L&B - Dog - CHICKEN LRG BREED 3KG","Chiller 0C to +4C",2025-07-16,EA,1,1
1863,"Petbarn Nerang, Store Manager, 19 Hinkler Drive,, NERANG, NERANG, ",TOR435858,TOR435858,"2025-05-12 06:13:54",2025-05-14,"2025-05-14 09:57:42","GOLD COAST",32,0,0,0.442,299.45,507515,"Prime 100 - Dog - ROO & POTATO 2KG","Chiller 0C to +4C",2025-08-22,EA,8,8
1863,"Petbarn Nerang, Store Manager, 19 Hinkler Drive,, NERANG, NERANG, ",TOR435858,TOR435858,"2025-05-12 06:13:54",2025-05-14,"2025-05-14 09:57:42","GOLD COAST",32,0,0,0.442,299.45,133076,"Prime 100 - Dog - ROO & PUMPKIN 2KG","Chiller 0C to +4C",2025-08-28,EA,11,11
1863,"Petbarn Nerang, Store Manager, 19 Hinkler Drive,, NERANG, NERANG, ",TOR435858,TOR435858,"2025-05-12 06:13:54",2025-05-14,"2025-05-14 09:57:42","GOLD COAST",32,0,0,0.442,299.45,133077,"Prime 100 - Dog - CHICKEN & BROWN RICE 2KG","Chiller 0C to +4C",2025-08-08,EA,24,24
